"region","hustyp","upplåtelseform","år","Antal"
"Tierp","flerbostadshus","hyresrätt","2012",0
"Tierp","flerbostadshus","hyresrätt","2013",0
"Tierp","flerbostadshus","hyresrätt","2014",40
"Tierp","flerbostadshus","hyresrätt","2015",0
"Tierp","flerbostadshus","hyresrätt","2016",0
"Tierp","flerbostadshus","hyresrätt","2017",56
"Tierp","flerbostadshus","hyresrätt","2018",0
"Tierp","flerbostadshus","hyresrätt","2019",58
"Tierp","flerbostadshus","hyresrätt","2020",25
"Tierp","flerbostadshus","hyresrätt","2021",16
"Tierp","flerbostadshus","hyresrätt","2022",12
"Tierp","flerbostadshus","hyresrätt","2023",0
"Tierp","flerbostadshus","hyresrätt","2024",0
"Tierp","flerbostadshus","bostadsrätt","1991",8
"Tierp","flerbostadshus","bostadsrätt","1992",43
"Tierp","flerbostadshus","bostadsrätt","1993",0
"Tierp","flerbostadshus","bostadsrätt","1994",0
"Tierp","flerbostadshus","bostadsrätt","1995",0
"Tierp","flerbostadshus","bostadsrätt","1996",0
"Tierp","flerbostadshus","bostadsrätt","1997",0
"Tierp","flerbostadshus","bostadsrätt","1998",0
"Tierp","flerbostadshus","bostadsrätt","1999",0
"Tierp","flerbostadshus","bostadsrätt","2000",0
"Tierp","flerbostadshus","bostadsrätt","2001",0
"Tierp","flerbostadshus","bostadsrätt","2002",0
"Tierp","flerbostadshus","bostadsrätt","2003",0
"Tierp","flerbostadshus","bostadsrätt","2004",0
"Tierp","flerbostadshus","bostadsrätt","2005",0
"Tierp","flerbostadshus","bostadsrätt","2006",0
"Tierp","flerbostadshus","bostadsrätt","2007",0
"Tierp","flerbostadshus","bostadsrätt","2008",0
"Tierp","flerbostadshus","bostadsrätt","2009",0
"Tierp","flerbostadshus","bostadsrätt","2010",0
"Tierp","flerbostadshus","bostadsrätt","2011",0
"Tierp","flerbostadshus","bostadsrätt","2012",0
"Tierp","flerbostadshus","bostadsrätt","2013",0
"Tierp","flerbostadshus","bostadsrätt","2014",24
"Tierp","flerbostadshus","bostadsrätt","2015",0
"Tierp","flerbostadshus","bostadsrätt","2016",0
"Tierp","flerbostadshus","bostadsrätt","2017",0
"Tierp","flerbostadshus","bostadsrätt","2018",0
"Tierp","flerbostadshus","bostadsrätt","2019",0
"Tierp","flerbostadshus","bostadsrätt","2020",32
"Tierp","flerbostadshus","bostadsrätt","2021",27
"Tierp","flerbostadshus","bostadsrätt","2022",0
"Tierp","flerbostadshus","bostadsrätt","2023",0
"Tierp","flerbostadshus","bostadsrätt","2024",0
"Tierp","flerbostadshus","äganderätt","1991",0
"Tierp","flerbostadshus","äganderätt","1992",0
"Tierp","flerbostadshus","äganderätt","1993",0
"Tierp","flerbostadshus","äganderätt","1994",0
"Tierp","flerbostadshus","äganderätt","1995",0
"Tierp","flerbostadshus","äganderätt","1996",0
"Tierp","flerbostadshus","äganderätt","1997",0
"Tierp","flerbostadshus","äganderätt","1998",0
"Tierp","flerbostadshus","äganderätt","1999",0
"Tierp","flerbostadshus","äganderätt","2000",0
"Tierp","flerbostadshus","äganderätt","2001",0
"Tierp","flerbostadshus","äganderätt","2002",0
"Tierp","flerbostadshus","äganderätt","2003",0
"Tierp","flerbostadshus","äganderätt","2004",0
"Tierp","flerbostadshus","äganderätt","2005",0
"Tierp","flerbostadshus","äganderätt","2006",0
"Tierp","flerbostadshus","äganderätt","2007",0
"Tierp","flerbostadshus","äganderätt","2008",0
"Tierp","flerbostadshus","äganderätt","2009",0
"Tierp","flerbostadshus","äganderätt","2010",0
"Tierp","flerbostadshus","äganderätt","2011",0
"Tierp","flerbostadshus","äganderätt","2012",0
"Tierp","flerbostadshus","äganderätt","2013",0
"Tierp","flerbostadshus","äganderätt","2014",0
"Tierp","flerbostadshus","äganderätt","2015",0
"Tierp","flerbostadshus","äganderätt","2016",0
"Tierp","flerbostadshus","äganderätt","2017",0
"Tierp","flerbostadshus","äganderätt","2018",0
"Tierp","flerbostadshus","äganderätt","2019",0
"Tierp","flerbostadshus","äganderätt","2020",0
"Tierp","flerbostadshus","äganderätt","2021",0
"Tierp","flerbostadshus","äganderätt","2022",0
"Tierp","flerbostadshus","äganderätt","2023",0
"Tierp","flerbostadshus","äganderätt","2024",0
"Tierp","småhus","hyresrätt","1991",6
"Tierp","småhus","hyresrätt","1992",7
"Tierp","småhus","hyresrätt","1993",0
"Tierp","småhus","hyresrätt","1994",0
"Tierp","småhus","hyresrätt","1995",0
"Tierp","småhus","hyresrätt","1996",0
"Tierp","småhus","hyresrätt","1997",0
"Tierp","småhus","hyresrätt","1998",0
"Tierp","småhus","hyresrätt","1999",0
"Tierp","småhus","hyresrätt","2000",0
"Tierp","småhus","hyresrätt","2001",0
"Tierp","småhus","hyresrätt","2002",0
"Tierp","småhus","hyresrätt","2003",0
"Tierp","småhus","hyresrätt","2004",0
"Tierp","småhus","hyresrätt","2005",0
"Tierp","småhus","hyresrätt","2006",0
"Tierp","småhus","hyresrätt","2007",0
"Tierp","småhus","hyresrätt","2008",0
"Tierp","småhus","hyresrätt","2009",0
"Tierp","småhus","hyresrätt","2010",0
"Tierp","småhus","hyresrätt","2011",0
"Tierp","småhus","hyresrätt","2012",0
"Tierp","småhus","hyresrätt","2013",0
"Tierp","småhus","hyresrätt","2014",0
"Tierp","småhus","hyresrätt","2015",0
"Tierp","småhus","hyresrätt","2016",0
"Tierp","småhus","hyresrätt","2017",0
"Tierp","småhus","hyresrätt","2018",0
"Tierp","småhus","hyresrätt","2019",0
"Tierp","småhus","hyresrätt","2020",2
"Tierp","småhus","hyresrätt","2021",1
"Tierp","småhus","hyresrätt","2022",0
"Tierp","småhus","hyresrätt","2023",0
"Tierp","småhus","hyresrätt","2024",8
"Tierp","småhus","bostadsrätt","1991",49
"Tierp","småhus","bostadsrätt","1992",126
"Tierp","småhus","bostadsrätt","1993",0
"Tierp","småhus","bostadsrätt","1994",0
"Tierp","småhus","bostadsrätt","1995",0
"Tierp","småhus","bostadsrätt","1996",0
"Tierp","småhus","bostadsrätt","1997",0
"Tierp","småhus","bostadsrätt","1998",0
"Tierp","småhus","bostadsrätt","1999",0
"Tierp","småhus","bostadsrätt","2000",0
"Tierp","småhus","bostadsrätt","2001",0
"Tierp","småhus","bostadsrätt","2002",0
"Tierp","småhus","bostadsrätt","2003",0
"Tierp","småhus","bostadsrätt","2004",0
"Tierp","småhus","bostadsrätt","2005",0
"Tierp","småhus","bostadsrätt","2006",0
"Tierp","småhus","bostadsrätt","2007",0
"Tierp","småhus","bostadsrätt","2008",0
"Tierp","småhus","bostadsrätt","2009",0
"Tierp","småhus","bostadsrätt","2010",0
"Tierp","småhus","bostadsrätt","2011",0
"Tierp","småhus","bostadsrätt","2012",0
"Tierp","småhus","bostadsrätt","2013",0
"Tierp","småhus","bostadsrätt","2014",0
"Tierp","småhus","bostadsrätt","2015",0
"Tierp","småhus","bostadsrätt","2016",0
"Tierp","småhus","bostadsrätt","2017",0
"Tierp","småhus","bostadsrätt","2018",0
"Tierp","småhus","bostadsrätt","2019",0
"Tierp","småhus","bostadsrätt","2020",0
"Tierp","småhus","bostadsrätt","2021",0
"Tierp","småhus","bostadsrätt","2022",13
"Tierp","småhus","bostadsrätt","2023",1
"Tierp","småhus","bostadsrätt","2024",3
"Tierp","småhus","äganderätt","1991",31
"Tierp","småhus","äganderätt","1992",13
"Tierp","småhus","äganderätt","1993",2
"Tierp","småhus","äganderätt","1994",2
"Tierp","småhus","äganderätt","1995",3
"Tierp","småhus","äganderätt","1996",0
"Tierp","småhus","äganderätt","1997",1
"Tierp","småhus","äganderätt","1998",4
"Tierp","småhus","äganderätt","1999",2
"Tierp","småhus","äganderätt","2000",0
"Tierp","småhus","äganderätt","2001",0
"Tierp","småhus","äganderätt","2002",5
"Tierp","småhus","äganderätt","2003",3
"Tierp","småhus","äganderätt","2004",10
"Tierp","småhus","äganderätt","2005",8
"Tierp","småhus","äganderätt","2006",12
"Tierp","småhus","äganderätt","2007",14
"Tierp","småhus","äganderätt","2008",8
"Tierp","småhus","äganderätt","2009",13
"Tierp","småhus","äganderätt","2010",14
"Tierp","småhus","äganderätt","2011",2
"Tierp","småhus","äganderätt","2012",5
"Tierp","småhus","äganderätt","2013",11
"Tierp","småhus","äganderätt","2014",8
"Tierp","småhus","äganderätt","2015",10
"Tierp","småhus","äganderätt","2016",13
"Tierp","småhus","äganderätt","2017",7
"Tierp","småhus","äganderätt","2018",2
"Tierp","småhus","äganderätt","2019",39
"Tierp","småhus","äganderätt","2020",12
"Tierp","småhus","äganderätt","2021",10
"Tierp","småhus","äganderätt","2022",22
"Tierp","småhus","äganderätt","2023",17
"Tierp","småhus","äganderätt","2024",5
"Uppsala","flerbostadshus","hyresrätt","1991",553
"Uppsala","flerbostadshus","hyresrätt","1992",582
"Uppsala","flerbostadshus","hyresrätt","1993",367
"Uppsala","flerbostadshus","hyresrätt","1994",232
"Uppsala","flerbostadshus","hyresrätt","1995",159
"Uppsala","flerbostadshus","hyresrätt","1996",82
"Uppsala","flerbostadshus","hyresrätt","1997",150
"Uppsala","flerbostadshus","hyresrätt","1998",28
"Uppsala","flerbostadshus","hyresrätt","1999",3
"Uppsala","flerbostadshus","hyresrätt","2000",103
"Uppsala","flerbostadshus","hyresrätt","2001",109
"Uppsala","flerbostadshus","hyresrätt","2002",323
"Uppsala","flerbostadshus","hyresrätt","2003",252
"Uppsala","flerbostadshus","hyresrätt","2004",150
"Uppsala","flerbostadshus","hyresrätt","2005",240
"Uppsala","flerbostadshus","hyresrätt","2006",629
"Uppsala","flerbostadshus","hyresrätt","2007",611
"Uppsala","flerbostadshus","hyresrätt","2008",75
"Uppsala","flerbostadshus","hyresrätt","2009",945
"Uppsala","flerbostadshus","hyresrätt","2010",295
"Uppsala","flerbostadshus","hyresrätt","2011",244
"Uppsala","flerbostadshus","hyresrätt","2012",265
"Uppsala","flerbostadshus","hyresrätt","2013",546
"Uppsala","flerbostadshus","hyresrätt","2014",224
"Uppsala","flerbostadshus","hyresrätt","2015",456
"Uppsala","flerbostadshus","hyresrätt","2016",369
"Uppsala","flerbostadshus","hyresrätt","2017",1059
"Uppsala","flerbostadshus","hyresrätt","2018",866
"Uppsala","flerbostadshus","hyresrätt","2019",1105
"Uppsala","flerbostadshus","hyresrätt","2020",1204
"Uppsala","flerbostadshus","hyresrätt","2021",674
"Uppsala","flerbostadshus","hyresrätt","2022",1239
"Uppsala","flerbostadshus","hyresrätt","2023",1450
"Uppsala","flerbostadshus","hyresrätt","2024",1989
"Uppsala","flerbostadshus","bostadsrätt","1991",356
"Uppsala","flerbostadshus","bostadsrätt","1992",468
"Uppsala","flerbostadshus","bostadsrätt","1993",923
"Uppsala","flerbostadshus","bostadsrätt","1994",81
"Uppsala","flerbostadshus","bostadsrätt","1995",0
"Uppsala","flerbostadshus","bostadsrätt","1996",41
"Uppsala","flerbostadshus","bostadsrätt","1997",124
"Uppsala","flerbostadshus","bostadsrätt","1998",86
"Uppsala","flerbostadshus","bostadsrätt","1999",97
"Uppsala","flerbostadshus","bostadsrätt","2000",45
"Uppsala","flerbostadshus","bostadsrätt","2001",350
"Uppsala","flerbostadshus","bostadsrätt","2002",192
"Uppsala","flerbostadshus","bostadsrätt","2003",307
"Uppsala","flerbostadshus","bostadsrätt","2004",447
"Uppsala","flerbostadshus","bostadsrätt","2005",254
"Uppsala","flerbostadshus","bostadsrätt","2006",475
"Uppsala","flerbostadshus","bostadsrätt","2007",560
"Uppsala","flerbostadshus","bostadsrätt","2008",296
"Uppsala","flerbostadshus","bostadsrätt","2009",468
"Uppsala","flerbostadshus","bostadsrätt","2010",149
"Uppsala","flerbostadshus","bostadsrätt","2011",580
"Uppsala","flerbostadshus","bostadsrätt","2012",89
"Uppsala","flerbostadshus","bostadsrätt","2013",748
"Uppsala","flerbostadshus","bostadsrätt","2014",202
"Uppsala","flerbostadshus","bostadsrätt","2015",371
"Uppsala","flerbostadshus","bostadsrätt","2016",983
"Uppsala","flerbostadshus","bostadsrätt","2017",353
"Uppsala","flerbostadshus","bostadsrätt","2018",986
"Uppsala","flerbostadshus","bostadsrätt","2019",1798
"Uppsala","flerbostadshus","bostadsrätt","2020",732
"Uppsala","flerbostadshus","bostadsrätt","2021",326
"Uppsala","flerbostadshus","bostadsrätt","2022",511
"Uppsala","flerbostadshus","bostadsrätt","2023",1466
"Uppsala","flerbostadshus","bostadsrätt","2024",1046
"Uppsala","flerbostadshus","äganderätt","1991",0
"Uppsala","flerbostadshus","äganderätt","1992",0
"Uppsala","flerbostadshus","äganderätt","1993",0
"Uppsala","flerbostadshus","äganderätt","1994",0
"Uppsala","flerbostadshus","äganderätt","1995",0
"Uppsala","flerbostadshus","äganderätt","1996",0
"Uppsala","flerbostadshus","äganderätt","1997",0
"Uppsala","flerbostadshus","äganderätt","1998",0
"Uppsala","flerbostadshus","äganderätt","1999",0
"Uppsala","flerbostadshus","äganderätt","2000",0
"Uppsala","flerbostadshus","äganderätt","2001",0
"Uppsala","flerbostadshus","äganderätt","2002",0
"Uppsala","flerbostadshus","äganderätt","2003",0
"Uppsala","flerbostadshus","äganderätt","2004",0
"Uppsala","flerbostadshus","äganderätt","2005",0
"Uppsala","flerbostadshus","äganderätt","2006",0
"Uppsala","flerbostadshus","äganderätt","2007",0
"Uppsala","flerbostadshus","äganderätt","2008",0
"Uppsala","flerbostadshus","äganderätt","2009",0
"Uppsala","flerbostadshus","äganderätt","2010",0
"Uppsala","flerbostadshus","äganderätt","2011",0
"Uppsala","flerbostadshus","äganderätt","2012",0
"Uppsala","flerbostadshus","äganderätt","2013",5
"Uppsala","flerbostadshus","äganderätt","2014",4
"Uppsala","flerbostadshus","äganderätt","2015",0
"Uppsala","flerbostadshus","äganderätt","2016",0
"Uppsala","flerbostadshus","äganderätt","2017",0
"Uppsala","flerbostadshus","äganderätt","2018",0
"Uppsala","flerbostadshus","äganderätt","2019",0
"Uppsala","flerbostadshus","äganderätt","2020",36
"Uppsala","flerbostadshus","äganderätt","2021",0
"Uppsala","flerbostadshus","äganderätt","2022",0
"Uppsala","flerbostadshus","äganderätt","2023",0
"Uppsala","flerbostadshus","äganderätt","2024",0
"Uppsala","småhus","hyresrätt","1991",110
"Uppsala","småhus","hyresrätt","1992",29
"Uppsala","småhus","hyresrätt","1993",21
"Uppsala","småhus","hyresrätt","1994",7
"Uppsala","småhus","hyresrätt","1995",27
"Uppsala","småhus","hyresrätt","1996",20
"Uppsala","småhus","hyresrätt","1997",15
"Uppsala","småhus","hyresrätt","1998",1
"Uppsala","småhus","hyresrätt","1999",5
"Uppsala","småhus","hyresrätt","2000",0
"Uppsala","småhus","hyresrätt","2001",1
"Uppsala","småhus","hyresrätt","2002",0
"Uppsala","småhus","hyresrätt","2003",0
"Uppsala","småhus","hyresrätt","2004",4
"Uppsala","småhus","hyresrätt","2005",0
"Uppsala","småhus","hyresrätt","2006",0
"Uppsala","småhus","hyresrätt","2007",0
"Uppsala","småhus","hyresrätt","2008",0
"Uppsala","småhus","hyresrätt","2009",0
"Uppsala","småhus","hyresrätt","2010",2
"Uppsala","småhus","hyresrätt","2011",45
"Uppsala","småhus","hyresrätt","2012",5
"Uppsala","småhus","hyresrätt","2013",0
"Uppsala","småhus","hyresrätt","2014",0
"Uppsala","småhus","hyresrätt","2015",0
"Uppsala","småhus","hyresrätt","2016",0
"Uppsala","småhus","hyresrätt","2017",0
"Uppsala","småhus","hyresrätt","2018",1
"Uppsala","småhus","hyresrätt","2019",4
"Uppsala","småhus","hyresrätt","2020",0
"Uppsala","småhus","hyresrätt","2021",0
"Uppsala","småhus","hyresrätt","2022",1
"Uppsala","småhus","hyresrätt","2023",0
"Uppsala","småhus","hyresrätt","2024",1
"Uppsala","småhus","bostadsrätt","1991",262
"Uppsala","småhus","bostadsrätt","1992",33
"Uppsala","småhus","bostadsrätt","1993",182
"Uppsala","småhus","bostadsrätt","1994",70
"Uppsala","småhus","bostadsrätt","1995",58
"Uppsala","småhus","bostadsrätt","1996",0
"Uppsala","småhus","bostadsrätt","1997",0
"Uppsala","småhus","bostadsrätt","1998",0
"Uppsala","småhus","bostadsrätt","1999",22
"Uppsala","småhus","bostadsrätt","2000",40
"Uppsala","småhus","bostadsrätt","2001",32
"Uppsala","småhus","bostadsrätt","2002",8
"Uppsala","småhus","bostadsrätt","2003",0
"Uppsala","småhus","bostadsrätt","2004",8
"Uppsala","småhus","bostadsrätt","2005",0
"Uppsala","småhus","bostadsrätt","2006",24
"Uppsala","småhus","bostadsrätt","2007",0
"Uppsala","småhus","bostadsrätt","2008",46
"Uppsala","småhus","bostadsrätt","2009",0
"Uppsala","småhus","bostadsrätt","2010",0
"Uppsala","småhus","bostadsrätt","2011",42
"Uppsala","småhus","bostadsrätt","2012",0
"Uppsala","småhus","bostadsrätt","2013",38
"Uppsala","småhus","bostadsrätt","2014",1
"Uppsala","småhus","bostadsrätt","2015",18
"Uppsala","småhus","bostadsrätt","2016",67
"Uppsala","småhus","bostadsrätt","2017",90
"Uppsala","småhus","bostadsrätt","2018",189
"Uppsala","småhus","bostadsrätt","2019",0
"Uppsala","småhus","bostadsrätt","2020",93
"Uppsala","småhus","bostadsrätt","2021",102
"Uppsala","småhus","bostadsrätt","2022",131
"Uppsala","småhus","bostadsrätt","2023",95
"Uppsala","småhus","bostadsrätt","2024",48
"Uppsala","småhus","äganderätt","1991",416
"Uppsala","småhus","äganderätt","1992",190
"Uppsala","småhus","äganderätt","1993",128
"Uppsala","småhus","äganderätt","1994",135
"Uppsala","småhus","äganderätt","1995",81
"Uppsala","småhus","äganderätt","1996",74
"Uppsala","småhus","äganderätt","1997",87
"Uppsala","småhus","äganderätt","1998",70
"Uppsala","småhus","äganderätt","1999",89
"Uppsala","småhus","äganderätt","2000",92
"Uppsala","småhus","äganderätt","2001",109
"Uppsala","småhus","äganderätt","2002",218
"Uppsala","småhus","äganderätt","2003",122
"Uppsala","småhus","äganderätt","2004",505
"Uppsala","småhus","äganderätt","2005",123
"Uppsala","småhus","äganderätt","2006",218
"Uppsala","småhus","äganderätt","2007",273
"Uppsala","småhus","äganderätt","2008",189
"Uppsala","småhus","äganderätt","2009",175
"Uppsala","småhus","äganderätt","2010",233
"Uppsala","småhus","äganderätt","2011",153
"Uppsala","småhus","äganderätt","2012",228
"Uppsala","småhus","äganderätt","2013",192
"Uppsala","småhus","äganderätt","2014",344
"Uppsala","småhus","äganderätt","2015",187
"Uppsala","småhus","äganderätt","2016",258
"Uppsala","småhus","äganderätt","2017",185
"Uppsala","småhus","äganderätt","2018",207
"Uppsala","småhus","äganderätt","2019",180
"Uppsala","småhus","äganderätt","2020",161
"Uppsala","småhus","äganderätt","2021",132
"Uppsala","småhus","äganderätt","2022",232
"Uppsala","småhus","äganderätt","2023",217
"Uppsala","småhus","äganderätt","2024",368
"Enköping","flerbostadshus","hyresrätt","1991",0
"Enköping","flerbostadshus","hyresrätt","1992",124
"Enköping","flerbostadshus","hyresrätt","1993",124
"Enköping","flerbostadshus","hyresrätt","1994",137
"Enköping","flerbostadshus","hyresrätt","1995",10
"Enköping","flerbostadshus","hyresrätt","1996",32
"Enköping","flerbostadshus","hyresrätt","1997",0
"Enköping","flerbostadshus","hyresrätt","1998",32
"Enköping","flerbostadshus","hyresrätt","1999",0
"Enköping","flerbostadshus","hyresrätt","2000",66
"Enköping","flerbostadshus","hyresrätt","2001",1
"Enköping","flerbostadshus","hyresrätt","2002",0
"Enköping","flerbostadshus","hyresrätt","2003",14
"Enköping","flerbostadshus","hyresrätt","2004",0
"Enköping","flerbostadshus","hyresrätt","2005",4
"Enköping","flerbostadshus","hyresrätt","2006",0
"Enköping","flerbostadshus","hyresrätt","2007",129
"Enköping","flerbostadshus","hyresrätt","2008",18
"Enköping","flerbostadshus","hyresrätt","2009",0
"Enköping","flerbostadshus","hyresrätt","2010",35
"Enköping","flerbostadshus","hyresrätt","2011",0
"Enköping","flerbostadshus","hyresrätt","2012",0
"Enköping","flerbostadshus","hyresrätt","2013",11
"Enköping","flerbostadshus","hyresrätt","2014",58
"Enköping","flerbostadshus","hyresrätt","2015",219
"Enköping","flerbostadshus","hyresrätt","2016",26
"Enköping","flerbostadshus","hyresrätt","2017",1
"Enköping","flerbostadshus","hyresrätt","2018",343
"Enköping","flerbostadshus","hyresrätt","2019",174
"Enköping","flerbostadshus","hyresrätt","2020",256
"Enköping","flerbostadshus","hyresrätt","2021",174
"Enköping","flerbostadshus","hyresrätt","2022",156
"Enköping","flerbostadshus","hyresrätt","2023",386
"Enköping","flerbostadshus","hyresrätt","2024",194
"Enköping","flerbostadshus","bostadsrätt","1991",103
"Enköping","flerbostadshus","bostadsrätt","1992",0
"Enköping","flerbostadshus","bostadsrätt","1993",77
"Enköping","flerbostadshus","bostadsrätt","1994",0
"Enköping","flerbostadshus","bostadsrätt","1995",0
"Enköping","flerbostadshus","bostadsrätt","1996",0
"Enköping","flerbostadshus","bostadsrätt","1997",0
"Enköping","flerbostadshus","bostadsrätt","1998",0
"Enköping","flerbostadshus","bostadsrätt","1999",0
"Enköping","flerbostadshus","bostadsrätt","2000",0
"Enköping","flerbostadshus","bostadsrätt","2001",0
"Enköping","flerbostadshus","bostadsrätt","2002",20
"Enköping","flerbostadshus","bostadsrätt","2003",18
"Enköping","flerbostadshus","bostadsrätt","2004",0
"Enköping","flerbostadshus","bostadsrätt","2005",108
"Enköping","flerbostadshus","bostadsrätt","2006",15
"Enköping","flerbostadshus","bostadsrätt","2007",57
"Enköping","flerbostadshus","bostadsrätt","2008",36
"Enköping","flerbostadshus","bostadsrätt","2009",77
"Enköping","flerbostadshus","bostadsrätt","2010",24
"Enköping","flerbostadshus","bostadsrätt","2011",0
"Enköping","flerbostadshus","bostadsrätt","2012",0
"Enköping","flerbostadshus","bostadsrätt","2013",25
"Enköping","flerbostadshus","bostadsrätt","2014",222
"Enköping","flerbostadshus","bostadsrätt","2015",132
"Enköping","flerbostadshus","bostadsrätt","2016",0
"Enköping","flerbostadshus","bostadsrätt","2017",229
"Enköping","flerbostadshus","bostadsrätt","2018",162
"Enköping","flerbostadshus","bostadsrätt","2019",42
"Enköping","flerbostadshus","bostadsrätt","2020",41
"Enköping","flerbostadshus","bostadsrätt","2021",0
"Enköping","flerbostadshus","bostadsrätt","2022",120
"Enköping","flerbostadshus","bostadsrätt","2023",151
"Enköping","flerbostadshus","bostadsrätt","2024",0
"Enköping","flerbostadshus","äganderätt","1991",0
"Enköping","flerbostadshus","äganderätt","1992",0
"Enköping","flerbostadshus","äganderätt","1993",0
"Enköping","flerbostadshus","äganderätt","1994",0
"Enköping","flerbostadshus","äganderätt","1995",0
"Enköping","flerbostadshus","äganderätt","1996",0
"Enköping","flerbostadshus","äganderätt","1997",0
"Enköping","flerbostadshus","äganderätt","1998",0
"Enköping","flerbostadshus","äganderätt","1999",0
"Enköping","flerbostadshus","äganderätt","2000",0
"Enköping","flerbostadshus","äganderätt","2001",0
"Enköping","flerbostadshus","äganderätt","2002",0
"Enköping","flerbostadshus","äganderätt","2003",0
"Enköping","flerbostadshus","äganderätt","2004",0
"Enköping","flerbostadshus","äganderätt","2005",0
"Enköping","flerbostadshus","äganderätt","2006",0
"Enköping","flerbostadshus","äganderätt","2007",0
"Enköping","flerbostadshus","äganderätt","2008",0
"Enköping","flerbostadshus","äganderätt","2009",0
"Enköping","flerbostadshus","äganderätt","2010",0
"Enköping","flerbostadshus","äganderätt","2011",0
"Enköping","flerbostadshus","äganderätt","2012",0
"Enköping","flerbostadshus","äganderätt","2013",0
"Enköping","flerbostadshus","äganderätt","2014",0
"Enköping","flerbostadshus","äganderätt","2015",0
"Enköping","flerbostadshus","äganderätt","2016",0
"Enköping","flerbostadshus","äganderätt","2017",0
"Enköping","flerbostadshus","äganderätt","2018",0
"Enköping","flerbostadshus","äganderätt","2019",0
"Enköping","flerbostadshus","äganderätt","2020",0
"Enköping","flerbostadshus","äganderätt","2021",0
"Enköping","flerbostadshus","äganderätt","2022",1
"Enköping","flerbostadshus","äganderätt","2023",0
"Enköping","flerbostadshus","äganderätt","2024",0
"Enköping","småhus","hyresrätt","1991",50
"Enköping","småhus","hyresrätt","1992",0
"Enköping","småhus","hyresrätt","1993",0
"Enköping","småhus","hyresrätt","1994",2
"Enköping","småhus","hyresrätt","1995",4
"Enköping","småhus","hyresrätt","1996",2
"Enköping","småhus","hyresrätt","1997",0
"Enköping","småhus","hyresrätt","1998",1
"Enköping","småhus","hyresrätt","1999",0
"Enköping","småhus","hyresrätt","2000",6
"Enköping","småhus","hyresrätt","2001",0
"Enköping","småhus","hyresrätt","2002",12
"Enköping","småhus","hyresrätt","2003",0
"Enköping","småhus","hyresrätt","2004",0
"Enköping","småhus","hyresrätt","2005",0
"Enköping","småhus","hyresrätt","2006",0
"Enköping","småhus","hyresrätt","2007",0
"Enköping","småhus","hyresrätt","2008",0
"Enköping","småhus","hyresrätt","2009",0
"Enköping","småhus","hyresrätt","2010",0
"Enköping","småhus","hyresrätt","2011",0
"Enköping","småhus","hyresrätt","2012",0
"Enköping","småhus","hyresrätt","2013",1
"Enköping","småhus","hyresrätt","2014",0
"Enköping","småhus","hyresrätt","2015",0
"Enköping","småhus","hyresrätt","2016",0
"Enköping","småhus","hyresrätt","2017",0
"Enköping","småhus","hyresrätt","2018",0
"Enköping","småhus","hyresrätt","2019",2
"Enköping","småhus","hyresrätt","2020",3
"Enköping","småhus","hyresrätt","2021",8
"Enköping","småhus","hyresrätt","2022",0
"Enköping","småhus","hyresrätt","2023",2
"Enköping","småhus","hyresrätt","2024",2
"Enköping","småhus","bostadsrätt","1991",142
"Enköping","småhus","bostadsrätt","1992",19
"Enköping","småhus","bostadsrätt","1993",18
"Enköping","småhus","bostadsrätt","1994",0
"Enköping","småhus","bostadsrätt","1995",0
"Enköping","småhus","bostadsrätt","1996",0
"Enköping","småhus","bostadsrätt","1997",0
"Enköping","småhus","bostadsrätt","1998",0
"Enköping","småhus","bostadsrätt","1999",0
"Enköping","småhus","bostadsrätt","2000",0
"Enköping","småhus","bostadsrätt","2001",0
"Enköping","småhus","bostadsrätt","2002",0
"Enköping","småhus","bostadsrätt","2003",0
"Enköping","småhus","bostadsrätt","2004",0
"Enköping","småhus","bostadsrätt","2005",4
"Enköping","småhus","bostadsrätt","2006",0
"Enköping","småhus","bostadsrätt","2007",0
"Enköping","småhus","bostadsrätt","2008",0
"Enköping","småhus","bostadsrätt","2009",0
"Enköping","småhus","bostadsrätt","2010",0
"Enköping","småhus","bostadsrätt","2011",0
"Enköping","småhus","bostadsrätt","2012",4
"Enköping","småhus","bostadsrätt","2013",0
"Enköping","småhus","bostadsrätt","2014",0
"Enköping","småhus","bostadsrätt","2015",0
"Enköping","småhus","bostadsrätt","2016",16
"Enköping","småhus","bostadsrätt","2017",106
"Enköping","småhus","bostadsrätt","2018",70
"Enköping","småhus","bostadsrätt","2019",31
"Enköping","småhus","bostadsrätt","2020",53
"Enköping","småhus","bostadsrätt","2021",44
"Enköping","småhus","bostadsrätt","2022",23
"Enköping","småhus","bostadsrätt","2023",87
"Enköping","småhus","bostadsrätt","2024",16
"Enköping","småhus","äganderätt","1991",114
"Enköping","småhus","äganderätt","1992",48
"Enköping","småhus","äganderätt","1993",16
"Enköping","småhus","äganderätt","1994",20
"Enköping","småhus","äganderätt","1995",4
"Enköping","småhus","äganderätt","1996",11
"Enköping","småhus","äganderätt","1997",4
"Enköping","småhus","äganderätt","1998",3
"Enköping","småhus","äganderätt","1999",4
"Enköping","småhus","äganderätt","2000",4
"Enköping","småhus","äganderätt","2001",30
"Enköping","småhus","äganderätt","2002",46
"Enköping","småhus","äganderätt","2003",92
"Enköping","småhus","äganderätt","2004",151
"Enköping","småhus","äganderätt","2005",75
"Enköping","småhus","äganderätt","2006",47
